Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
353.0,1.2911603107503544,138.69967731792644,0.08370336913361479,1.1737438641232518,0.07871177853784629,193.13983317440363
706.0,2.354686666841782,105.94801677625527,0.11777148238476627,1.150623383347269,0.14171847636205404,141.0691833437265
1059.0,1.849388659845037,82.23275462935347,0.0872376053546522,0.8133516931967506,0.0842732057123407,105.31082530541647
1412.0,0.9964888837101551,24.319560404610414,0.029409837859829105,0.9512030068048704,0.1061915859267274,126.6139183423562
1765.0,0.5896867209349187,16.08214464571226,0.01156761895156717,0.7174541739975372,0.07727899477354432,104.58001458215708
2118.0,0.5388022291951419,16.714655516204534,0.011761530522294596,0.7630200882648309,0.07790163637412996,106.25274063764105
