Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
353.0,0.5038133819581018,3.5740676665427213,0.005408808287320374,0.2571426604740078,0.026997381658273624,40.323748961482515
706.0,0.2638283172092368,2.1600122839428844,0.0024703412718407674,0.22966680840859385,0.00867184561269223,7.09638248661666
1059.0,0.059068777470470867,0.4556026844789784,0.0007472449388228785,0.12498099721133724,0.005118655974261005,4.525842362770248
1412.0,0.04551111953733596,0.39276421074145745,0.0008130442981706651,0.1719995849730197,0.005480740048694522,4.6665530388948575
1765.0,0.030200906536232638,0.2369046829366111,0.000387104314243602,0.13942636191095426,0.0050859836849311705,4.903222173428796
2118.0,0.017309847656688485,0.1457617295319374,0.00017076337456441463,0.15860055749918306,0.005553216910954857,5.170702636445742
