Test_MAE,Test_MSE,Test_R2,Train_MAE,Train_MSE,Train_R2,Train_sizes,Unnamed: 0,aavre%,best_score,opt_alpha,opt_gamma
0.7661116747779698,1.0394709999515672,0.8436604864363944,0.3772844382879882,0.9619234132725836,0.24793626544171293,500.0,,,,,
0.6705654812393294,0.8028947171742052,0.879190882777757,0.3989878269580765,0.95704642392925,0.28428766269394984,1000.0,,,,,
0.6197619652628519,0.7514580088907366,0.8868037050072743,0.2977330871416553,0.9709126706411892,0.19113016139157252,1500.0,,,,,
0.583703788629143,0.6722258265756169,0.8987272489661284,0.22928473407312017,0.9835641935578051,0.10926711056815726,2000.0,,,,,
0.5503182301761831,0.6068793087476655,0.9085675825101044,0.237475857850791,0.9822390066050308,0.11899708775366466,2500.0,,,,,
0.5208694393832414,0.5431724231392366,0.9181325259553201,0.253355818406339,0.9798605681735122,0.13486279841168075,3000.0,,,,,
