Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500.0,0.10295746309884657,0.06448198220885402,0.014905921622627013,0.02144537980227884,0.011409766656485623,0.043002657524806025
1000.0,0.002739920962684032,0.001582354741804963,0.00036338004820555343,0.015461403625859797,0.011183464609526008,0.041050289471515566
1500.0,0.002841078420515524,0.001556274224274321,0.0003160415968559802,0.012960201130853685,0.008648552707166477,0.03286065137708768
2000.0,0.0013386243354686364,0.0012115292889567782,0.00025617860965822806,0.011782565497401459,0.005639243870942213,0.02235226687731242
2500.0,0.00149236254879048,0.0009933031073615438,0.00024491926904243977,0.012773328925298134,0.005439451457762199,0.022701385234443015
3000.0,0.0011174013550303635,0.0007308406634335557,0.0001771259234085032,0.012781831490222181,0.005967382838188868,0.023253357649473894
