Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500.0,0.054067521891643974,0.05847107788342827,0.015221771515724705,0.018533071333805277,0.013191444433158934,0.05457017799721259
1000.0,0.03865412351105025,0.040849713280795265,0.010298406889389886,0.027140680121875767,0.013341168703800428,0.05375070485238046
1500.0,0.011176185117853456,0.011023933082184105,0.0028374434456910976,0.024449934400079257,0.013377958423588692,0.05503417399180303
2000.0,0.008868855398188602,0.009122929551348326,0.0012589083671833002,0.023041960976956717,0.011433052497767604,0.04720849623797916
2500.0,0.011369712990478762,0.011618401828691147,0.002986322776196614,0.02082257838773218,0.011294612126758898,0.04416670121656898
3000.0,0.01065665566922141,0.008774194182855305,0.002150481939534726,0.0205294743326259,0.010290873595345229,0.036725702572981044
