Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
500.0,0.050310471561935195,0.05764417463592356,0.012216624219816239,0.0171685654821257,0.014841635808047891,0.05853277138947478
1000.0,0.008149076446363552,0.008248022567165818,0.0018601511031897326,0.015331370469505397,0.006617934123548069,0.02532665362750461
1500.0,0.00951459139675666,0.010705597737211902,0.0023060757977350073,0.011569458087667746,0.003902984962037425,0.01417912181075133
2000.0,0.005330369977722318,0.007259016888400632,0.0015825510912049995,0.015911609991951382,0.0051635297011184455,0.027682634825337865
2500.0,0.03316653946093048,0.026700512833986365,0.006055044300846348,0.015539097982276278,0.005061760659106933,0.02449906211813843
3000.0,0.05115857189131684,0.041548965115442385,0.009309542554547853,0.01573622107124094,0.006455609636210505,0.030897660976106966
