,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,4633,6.354538857874209,71.1751767803244,0.8258647406034375,7.223519097129675,0.7611659626663275,95.61075767415602,0.001,0.001,-7.454086320958117,6.470689685106825
1,9267,6.528916320007874,74.8748377791839,0.8169508958571411,6.926671956115998,0.7879371339427066,84.89364214851926,0.001,0.001,-7.246209838584645,6.214204638303633
2,13900,6.582026392401181,76.1071415184999,0.8111037610885845,6.807533648180654,0.7931730566928703,82.79758185972928,0.001,0.001,-7.187338125836524,6.096988181545555
3,18534,5.658844298789998,56.904265432332586,0.8603316781291236,6.77827015187307,0.7922128809290878,83.18196229938721,0.01,0.01,-7.0885418712419055,6.068846177364589
4,23167,5.748531346819029,59.090910932618876,0.85474196234709,6.747781127050038,0.7949499055931474,82.0862683822845,0.01,0.01,-7.015865642833914,6.039045055469279
5,27801,5.803879067364616,60.56112367997785,0.8508837385938565,6.692419794375788,0.7987224485217851,80.57603268978393,0.01,0.01,-6.957324375320269,5.982278381243735
