,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
68,8192,2,6,16,0.08941239630396149,0.034228556867642076,0.9948885742604375,0.44552748386185514,0.4362267322739758,0.9340157343698351,0.009999999999999998,0.0010000000000000002,-0.47397505194148276
41,4096,2,6,16,0.09892575021566918,0.03764532451925419,0.9943784243959062,0.4475791630222273,0.43537507447140245,0.9341563100856893,0.009999999999999998,0.0010000000000000002,-0.47472263027197775
48,4096,2,8,4,0.12319336893327126,0.05469624465211611,0.9918324666839661,0.4476540073908607,0.4087863420621078,0.9381913211290571,0.009999999999999998,0.0010000000000000002,-0.4804388152359276
49,4096,2,8,8,0.08368739623506305,0.03453661650871878,0.9948426220126146,0.44976838060653546,0.424655300856949,0.9357363843506024,0.009999999999999998,0.0010000000000000002,-0.4822918298607564
40,4096,2,6,8,0.1547565543142214,0.06724916930215633,0.9899581871336484,0.4504751412801477,0.4331714085212151,0.9344421282375137,0.009999999999999998,0.0010000000000000002,-0.47998397555940553
74,8192,1,8,16,0.07045113840814403,0.015643319629322437,0.9976643753614296,0.45104281080019903,0.4019311771195323,0.9392840417783417,0.0010000000000000002,0.00010000000000000002,-0.47179519943180637
11,2048,1,6,16,0.11873130751585667,0.03996639536867384,0.994032683915212,0.4552840532711061,0.42426856524057743,0.9359647762495621,0.009999999999999998,0.0010000000000000002,-0.4832767731204207
9,2048,1,6,4,0.09335915216627759,0.02806659885040359,0.9958091911760765,0.4553083068272505,0.44406039310565787,0.9328947985617756,0.0010000000000000002,0.0010000000000000002,-0.48216262505215407
10,2048,1,6,8,0.16452711194737604,0.06451126810395462,0.9903676690557106,0.4576901073598977,0.42850603493167494,0.935255851537292,0.009999999999999998,0.0010000000000000002,-0.4832823003618256
66,8192,2,6,4,0.10460376531666242,0.04206465883980794,0.9937210314983613,0.45905302620524957,0.4610781004686072,0.9302016658391408,0.0019000000000000002,0.0010000000000000002,-0.48323457014800225
39,4096,2,6,4,0.10781673650954801,0.04342734357506624,0.993517649487854,0.46250578537401854,0.4697412295888461,0.9288809602751475,0.0019000000000000002,0.0010000000000000002,-0.4902002220272986
47,4096,1,8,16,0.06720076590730054,0.04728709964886194,0.992939260211449,0.46678785143480983,0.45275571769500533,0.9316067116990029,0.009999999999999998,0.0010000000000000002,-0.4945169695890789
71,8192,3,6,16,0.10626297761142707,0.06470922065967079,0.9903372612567113,0.4676833953130039,0.49740222742350165,0.9247910235059912,0.009999999999999998,0.0010000000000000002,-0.498056256975467
44,4096,3,6,16,0.11559869236554539,0.06846119348280291,0.9897770705858363,0.46965856879024537,0.49656001476818756,0.9249478034432677,0.009999999999999998,0.0010000000000000002,-0.49921554163813164
18,2048,1,8,4,0.13749237490072283,0.052290876482178006,0.9921924458686677,0.4701878206293686,0.4303452612256776,0.9350320900362934,0.009999999999999998,0.0010000000000000002,-0.4947655686999801
70,8192,3,6,8,0.16762609720280508,0.10002847596306771,0.9850637710571964,0.4705699263854196,0.4871893646616222,0.9263257663704165,0.009999999999999998,0.0010000000000000002,-0.5016858350817166
78,8192,3,8,4,0.13556289247488626,0.09428277638562275,0.9859219471985782,0.4711026959758494,0.47758397289393884,0.9278273134104259,0.009999999999999998,0.0010000000000000002,-0.5078108593834416
14,2048,2,6,16,0.12416872165650139,0.04942817633734838,0.992619286879196,0.4716070726004246,0.4646703618303503,0.9297541807719407,0.009999999999999998,0.0010000000000000002,-0.49867758769177284
77,8192,2,8,16,0.13311224196405172,0.06404139706156271,0.9904326199156746,0.47184750768783246,0.4486741486836131,0.93214542408473,0.004600000000000001,0.00010000000000000002,-0.49473127374881487
13,2048,2,6,8,0.17286922694632972,0.07802897690380592,0.9883485936445281,0.4724980768317546,0.46558857664885955,0.9295464280315221,0.009999999999999998,0.0010000000000000002,-0.498827411845269
79,8192,3,8,8,0.0902264655274949,0.06308610808885713,0.9905799009664822,0.4742673525389063,0.4911370522197681,0.9258042041250567,0.009999999999999998,0.0010000000000000002,-0.510658638224488
43,4096,3,6,8,0.17587411666944786,0.10517529948301085,0.9842952992298526,0.4791122339217546,0.49830183235509384,0.9246509370027042,0.009999999999999998,0.0010000000000000002,-0.5084038124311961
12,2048,2,6,4,0.11494210108117997,0.04696143674048263,0.9929902192622343,0.4798395855014511,0.5108457396090178,0.9226387938756488,0.0019000000000000002,0.0010000000000000002,-0.5032030414099837
51,4096,3,8,4,0.14522402090033745,0.0999505721736498,0.985075675722381,0.481691409708535,0.48392553251046627,0.9269097396210361,0.009999999999999998,0.0010000000000000002,-0.5158017915795698
50,4096,2,8,16,0.07354744196046717,0.05678217895390743,0.9915208777067376,0.48239634006302,0.4934789866913973,0.9253235695950369,0.009999999999999998,0.0010000000000000002,-0.5126998775005208
69,8192,3,6,4,0.12190373751929495,0.07245798516279613,0.9891832344265877,0.4834825866278375,0.5312905309687375,0.9195914964534337,0.0019000000000000002,0.0010000000000000002,-0.5139127108574479
52,4096,3,8,8,0.10326500344905946,0.07103727382911465,0.98939264117825,0.48654051311872354,0.5024603149227299,0.9240550584936406,0.009999999999999998,0.0010000000000000002,-0.5170464025349066
21,2048,2,8,4,0.14837418356582993,0.07143502309869414,0.9893332005818829,0.48844015332843604,0.48270381754684955,0.9270429984425881,0.009999999999999998,0.0010000000000000002,-0.5136190644399281
17,2048,3,6,16,0.13906023410271903,0.07962392328308406,0.9881105323122851,0.48896944911467416,0.5133907414339647,0.9224254053771404,0.009999999999999998,0.0010000000000000002,-0.5220616441738969
42,4096,3,6,4,0.1251815280584973,0.07415557268484932,0.9889298968110974,0.48978601525416315,0.5419307701256194,0.9179808612304701,0.0019000000000000002,0.0010000000000000002,-0.5208286676603884
80,8192,3,8,16,0.24014535625556327,0.17957552974464358,0.9731869063235076,0.49674470028875034,0.5187554333027371,0.9216805084333322,0.009999999999999998,0.00010000000000000002,-0.529903192164927
19,2048,1,8,8,0.11380490871437603,0.06803419792655295,0.9898413450504515,0.49686570253341167,0.4952800565622848,0.9251782403546469,0.009999999999999998,0.0010000000000000002,-0.5181485525984645
16,2048,3,6,8,0.19212703121226282,0.11475582991655617,0.9828648049360815,0.49788904387291416,0.5230759795518252,0.9209042776183848,0.009999999999999998,0.0010000000000000002,-0.525966438330922
15,2048,3,6,4,0.13142219809110428,0.07722901060597438,0.9884711331815064,0.5072682487636007,0.576934890904682,0.9126427616987712,0.0019000000000000002,0.0010000000000000002,-0.5324917262204953
53,4096,3,8,16,0.0894930057070091,0.08659846264773016,0.9870687933064435,0.5110838733492552,0.5640202215144965,0.9147123750091743,0.009999999999999998,0.0010000000000000002,-0.5454523653264444
22,2048,2,8,8,0.12249563352477452,0.08177223278845588,0.9877893980027158,0.51595696630378,0.541433295261593,0.9180820670262614,0.009999999999999998,0.0010000000000000002,-0.5392936031319256
24,2048,3,8,4,0.17056717530412868,0.11792939602664831,0.982391305213819,0.5226723914824241,0.5567734323520117,0.9159396163286425,0.009999999999999998,0.0010000000000000002,-0.5540834766677242
25,2048,3,8,8,0.1415975975590187,0.11872631054140988,0.9822717662319214,0.5537799710579925,0.6230083031509878,0.9058774565569838,0.009999999999999998,0.0010000000000000002,-0.5775926360578183
20,2048,1,8,16,0.13462603109494345,0.12334529271781629,0.9815833564303353,0.5804562675934495,0.6866549575150401,0.8963405864052284,0.009999999999999998,0.0010000000000000002,-0.6118904636966703
23,2048,2,8,16,0.13907495646016466,0.13074069638870447,0.9804784445907442,0.5939527673921484,0.7262178261715241,0.8902501863569354,0.009999999999999998,0.0010000000000000002,-0.629814904282289
26,2048,3,8,16,0.15355358248387674,0.15993627463054422,0.976119150781279,0.6250206251753482,0.7897403181145336,0.8807156650048569,0.009999999999999998,0.0010000000000000002,-0.6622727371913533
55,8192,1,4,8,0.4730806626339087,0.5259868515440337,0.9214654162748893,0.709607170246344,0.9653111201790188,0.854295047324945,0.0010000000000000002,0.0010000000000000002,-0.7389548884192906
28,4096,1,4,8,0.4738142984913708,0.5267439160012335,0.9213523685383574,0.7103141663699791,0.9675928229607965,0.8539488577984207,0.0010000000000000002,0.0010000000000000002,-0.7398767985871456
27,4096,1,4,4,0.4181291329966169,0.4582896075567426,0.931578933908663,0.7104164692846169,0.9803619190936838,0.8520937090466612,0.0091,0.0091,-0.7451342513398024
0,2048,1,4,4,0.4211340594584022,0.4611358287197732,0.9311538514478148,0.7111333649058109,0.9828570023001397,0.8517164091184259,0.0091,0.0091,-0.745784437315719
29,4096,1,4,16,0.5217805960612373,0.5885962776297916,0.9121175988883587,0.7112379601053689,0.9590464670701339,0.855293866257022,0.009999999999999998,0.0010000000000000002,-0.7387769190254299
54,8192,1,4,4,0.4478662818322512,0.4991515213964989,0.9254512495975531,0.711247529442708,0.9772372777723145,0.8525368888249281,0.007300000000000001,0.007300000000000001,-0.7461012217738211
1,2048,1,4,8,0.47592105918773797,0.5290900675838399,0.9210021149881088,0.7116975071443733,0.9701513129766723,0.8535546447726379,0.0010000000000000002,0.0010000000000000002,-0.7420696800509441
56,8192,1,4,16,0.5190838628520718,0.5852091928204638,0.9126234078585768,0.7124936099164655,0.9600632851901201,0.8551518487229253,0.009999999999999998,0.0010000000000000002,-0.7382416697192953
30,4096,2,4,4,0.4100623292150577,0.44678209777307665,0.9332906833293475,0.7129383719343075,1.0017317400441272,0.8487539557584276,0.009999999999999998,0.009999999999999998,-0.7502709875602053
57,8192,2,4,4,0.409318436678286,0.44627284754492635,0.9333667170614947,0.7137131656144956,1.0033089657113907,0.8485201897822966,0.009999999999999998,0.009999999999999998,-0.7505846320825652
3,2048,2,4,4,0.41353383738656857,0.45013537255476,0.932790027748905,0.7147614810901126,1.0074778365566954,0.8478708976726079,0.009999999999999998,0.009999999999999998,-0.7515259412086345
2,2048,1,4,16,0.5306896236433694,0.6015345178378938,0.9101859045898462,0.7152740766744261,0.9678466519117526,0.8539819278655928,0.009999999999999998,0.0010000000000000002,-0.7430142952358516
58,8192,2,4,8,0.4803897567816368,0.5360228008938999,0.9199663439778968,0.7180673121266659,0.9963828303051505,0.8494119171134757,0.0010000000000000002,0.0010000000000000002,-0.7475972530340975
31,4096,2,4,8,0.48077906629376643,0.5364992561398175,0.9198951786749812,0.718971502221164,1.001491974673233,0.8486356702626251,0.0010000000000000002,0.0010000000000000002,-0.7491013232327515
59,8192,2,4,16,0.5274163629482949,0.5984668559331989,0.9106432287599183,0.7191624938119627,0.9832067120306001,0.851541888306742,0.009999999999999998,0.0010000000000000002,-0.7458784903425555
32,4096,2,4,16,0.5295608306820073,0.6009847135016386,0.9102671756428204,0.7195207686385292,0.9850450607407011,0.8512422324858603,0.009999999999999998,0.0010000000000000002,-0.7469579654291559
4,2048,2,4,8,0.48273772865792336,0.5386546260558243,0.9195733971687723,0.7237450126175511,1.0118309746130694,0.8470440542203244,0.0010000000000000002,0.0010000000000000002,-0.7529504219218834
60,8192,3,4,4,0.42962159940594047,0.47987003182384347,0.9283499081863662,0.723804651139587,1.036895284510128,0.8434265740530587,0.009999999999999998,0.009999999999999998,-0.7603813296452425
33,4096,3,4,4,0.43005744834312976,0.4802478501941354,0.9282935020509884,0.7239039668256253,1.0372119953576162,0.8433834308009504,0.009999999999999998,0.009999999999999998,-0.7601716360657853
5,2048,2,4,16,0.5369984626605682,0.6112012111442275,0.9087418218780116,0.7252529377204607,0.9964114664426539,0.8495345043992663,0.009999999999999998,0.0010000000000000002,-0.7516743506803267
6,2048,3,4,4,0.43149107240474754,0.48148751201073275,0.9281084059816587,0.7273198107283368,1.0462352416422203,0.8419982384624385,0.009999999999999998,0.009999999999999998,-0.7605916737315784
61,8192,3,4,8,0.5021693868422894,0.5727295912056636,0.9144853327923327,0.7369717798642156,1.0594721738930675,0.8398735171648287,0.0010000000000000002,0.0010000000000000002,-0.7661916785974884
34,4096,3,4,8,0.5025595426277014,0.5728642322771168,0.9144651988630172,0.7385770337550808,1.0676584913984617,0.8386091366205777,0.0010000000000000002,0.0010000000000000002,-0.7679768551616055
62,8192,3,4,16,0.5514700749881292,0.6399134432228472,0.9044545431382114,0.7396584640966333,1.0408876970065597,0.842827518199031,0.009999999999999998,0.0010000000000000002,-0.76710078303094
35,4096,3,4,16,0.5527180210922303,0.6409717115467617,0.9042964808423314,0.7402374766749381,1.0429685798250716,0.8424983811231905,0.009999999999999998,0.0010000000000000002,-0.7681155644900323
7,2048,3,4,8,0.5033909919843584,0.5737136325039606,0.9143384203928419,0.7405381081816412,1.081439098503017,0.8365194546130972,0.0010000000000000002,0.0010000000000000002,-0.7701281401161754
8,2048,3,4,16,0.5573798400815625,0.647814704263564,0.903274784812243,0.7433036731437773,1.0450550731452317,0.8421918955711891,0.009999999999999998,0.0010000000000000002,-0.7703467544234524
