,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
28,4096,2,11,8,10.724879703359445,332.41404379502876,0.9420809386834055,23.78508193494115,1105.1140963903963,0.8059887586092008,0.09999999999999994,0.0010000000000000002,-24.96890908649903
66,8192,1,12,6,9.177074305570244,235.02339170755084,0.9590505192555192,23.802616715847424,1093.518168644744,0.8081424551115276,0.009999999999999998,0.00010000000000000002,-24.844466200154393
37,8192,1,7,8,11.475738568421447,304.54968098844586,0.9469350289957325,23.81769212172755,1047.4441661709063,0.8163776113681033,0.009999999999999998,0.00010000000000000002,-24.738047424178575
67,8192,1,12,8,8.97589374803118,234.6633098144483,0.9591135499519947,23.821539827414675,1085.3991441394237,0.8095427672408195,0.009999999999999998,0.00010000000000000002,-24.862156926745538
58,8192,2,10,8,8.804402730885826,224.134518566828,0.9609469900618176,23.83435976771071,1074.9075247508554,0.811212251353842,0.009999999999999998,0.00010000000000000002,-24.87371421447583
32,4096,1,12,12,11.242306218180557,411.96804233165204,0.928219037763171,23.841734632836822,1129.1440534527455,0.8016797999910541,0.09999999999999994,0.0010000000000000002,-24.858936319977182
62,8192,1,11,12,8.31525068104535,210.9265204903971,0.9632496174954873,23.849340367050562,1092.0410473333372,0.8083535535963708,0.009999999999999998,0.00010000000000000002,-24.83913858622928
71,8192,2,12,12,9.047551808950454,275.704371669526,0.9519622429491127,23.853177499670828,1121.2563452978964,0.8031726364754912,0.009999999999999998,0.00010000000000000002,-25.152240209951778
59,8192,2,10,12,8.12794280723818,195.60830254817424,0.965917593764687,23.88833437991101,1087.1053302596306,0.80915687277713,0.009999999999999998,0.00010000000000000002,-25.09004569980001
34,4096,2,12,8,11.26287809870661,382.67539547610704,0.9333239129527362,23.923048127960136,1121.799885154665,0.8030493756619123,0.09999999999999994,0.0010000000000000002,-25.046614282906322
29,4096,2,11,12,10.901094103193092,375.55880090920505,0.9345630411534115,23.924721993606244,1127.5396985925825,0.8019224055489322,0.09999999999999994,0.0010000000000000002,-25.109087015462592
52,8192,2,9,8,9.237825544428985,237.07724924798035,0.9586910809659855,23.95203264951897,1089.5920465832444,0.8087296120584451,0.009999999999999998,0.00010000000000000002,-24.737304989512808
36,8192,1,7,6,12.429741788512574,344.871412356869,0.9399097694149804,23.95666369199215,1057.6227689993527,0.8146108277347018,0.009999999999999998,0.00010000000000000002,-24.91649846072129
63,8192,2,11,6,9.289795360696406,247.03800846809222,0.9569559979079953,23.973268656317583,1094.631236144583,0.807632092501809,0.009999999999999998,0.00010000000000000002,-25.106330709201732
41,8192,2,7,12,10.40591744324154,268.61644346497894,0.953195591757134,23.98186525719039,1049.369440535572,0.8159671191143942,0.009999999999999998,0.00010000000000000002,-25.03542744115533
