,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
4,4096,1,8,12,7.470604161515159,163.8744161591573,0.9714820195842908,23.391916768213015,1021.4062723726053,0.8208606408694985,0.073,0.0010000000000000002,-24.31103530036527
3,4096,1,7,12,7.692589397442086,176.44462036027704,0.9692695748861734,23.422392635861684,1009.4791206536022,0.8225161888583189,0.064,0.0010000000000000002,-24.199839924308208
2,4096,1,6,12,9.190054379474134,231.52271947729318,0.9596859695960271,23.461335138928202,994.7933551709115,0.8249060942174922,0.064,0.0010000000000000002,-24.348467474955406
5,4096,1,9,12,9.25453772187947,220.2271319548979,0.9617264729512207,23.5605499894015,1051.932551640421,0.8152991094101563,0.09999999999999999,0.0010000000000000002,-24.64600624126034
6,4096,1,10,12,10.094048804858094,298.56019922433944,0.9481109994265082,23.59164590495202,1080.8728630034097,0.8102364909967881,0.09999999999999999,0.0010000000000000002,-24.8980394681113
7,4096,1,11,12,10.802326062276093,367.79698208660596,0.9360799158194298,23.659991784003406,1088.3103394687532,0.8089380802867577,0.09999999999999999,0.0010000000000000002,-24.99588580041802
8,4096,1,12,12,11.337366466618905,421.7638447333191,0.9267023879125462,23.722258148355515,1102.1022928978316,0.8064671063912698,0.09999999999999999,0.0010000000000000002,-25.001138120458396
1,4096,1,5,12,14.243224895961074,420.9179427258272,0.9268464680963424,24.405513098924782,1076.2387068888622,0.8108354154397865,0.09999999999999999,0.0010000000000000002,-25.28739702482295
0,4096,1,4,12,18.050025427276502,637.1795155803281,0.8892378932173687,26.59704994781692,1241.5965733910925,0.7820232326539823,0.091,0.0010000000000000002,-27.063109805994976
