Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE
4633.0,0.0054218439126765645,0.011931541092718326,0.0032965207975968816,0.01239876451871906,0.0062431251393797625,0.0369176847146262
9267.0,0.004150855615407261,0.008484058731201656,0.002130904837487048,0.01044913771305634,0.006671868841492609,0.03588112294870423
13900.0,0.00393169308979026,0.008862719147921538,0.001988575487899171,0.012115463719480777,0.007107500226939635,0.03700582220649779
18534.0,0.0031606229839006004,0.007787943386591049,0.0015042228816164011,0.011647402049480934,0.006128693805684514,0.03501552608207759
23167.0,0.0025950689605201867,0.007255265365370101,0.001389195881285342,0.010673935969799047,0.006589622565432197,0.03626832821934445
27801.0,0.0011931797875740775,0.002966893559078616,0.0005177112162028675,0.010868215713333948,0.006652786573480703,0.03659945249393702
