,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,500,0.09480144688131475,0.033368577669292875,0.9952225147723687,0.7910957210333053,0.8077935429383276,1.238371251893892,0.01,0.001,-0.921482185970653,39.36368589605579
1,1000,0.0165144623837803,0.0013271304867886683,0.9998032363053417,0.6260294980414386,0.8847547025948983,0.7425164867205625,0.001,0.001,-0.6772084478273465,28.68179716708078
2,1500,0.09172779974219497,0.027333378154719184,0.9960465642623048,0.5312803510767701,0.9124807620451069,0.5638796423796765,0.01,0.001,-0.581389185318183,24.543179863477093
3,2000,0.09629549067138893,0.027674541616077367,0.9959514345016216,0.45902599641629144,0.934654276514776,0.4210174134386329,0.01,0.001,-0.5196331264773136,18.659779016369924
4,2500,0.09781268554635143,0.028689515617377447,0.9957816965191635,0.4336509533778079,0.9427468322724316,0.3688777061788838,0.01,0.001,-0.47495576249499905,18.821676773889816
5,3000,0.09988666701339446,0.028721328892947384,0.9957270446620916,0.4037495809351468,0.9475238742889107,0.3380995960532764,0.01,0.001,-0.4407055121363033,15.990627667427473
