,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,500,0.3833644812104292,0.2420467806376483,0.9340237040128254,0.5311653625284225,0.8871611222241854,0.5349886709118705,0.01,0.01,-0.5413232701056678,9.748614793242357
1,1000,0.39470570597105686,0.2816884295877394,0.9295446475450564,0.4876233172794921,0.9084801503682116,0.43391146457377333,9.999999999999999e-05,0.001,-0.492592037659786,8.59568292405996
2,1500,0.31353715972083895,0.19486219605205815,0.9537927057791145,0.4430493986604932,0.9189637656623919,0.38420682798807543,0.001,0.01,-0.46760222587630657,7.715775133872479
3,2000,0.3183230136907605,0.2002155114131375,0.9531562142411157,0.42142390160798215,0.9241791870788677,0.3594796113864606,0.001,0.01,-0.43777582011216876,7.312534739986116
4,2500,0.3238958653519134,0.2046671281208475,0.9530357535025997,0.4155683090282496,0.9273672059579257,0.34436466149890754,0.001,0.01,-0.42795260844405236,7.210727380656154
5,3000,0.32824319541930347,0.20928448986516468,0.9511985177986996,0.4006820842240405,0.9323952098324891,0.3205260239369783,0.001,0.01,-0.41817260861455985,6.969336770519748
