,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,500,0.3776436688256108,0.2554433322194434,0.9448765641038188,0.4765181379601145,0.906560675779844,0.40395489555468583,9.999999999999999e-05,0.001,-0.5145734933835355,7.646496384992549
1,1000,0.362594191997526,0.24407579801643436,0.945624093534497,0.4394100386796935,0.921641893908676,0.33875609467599066,0.01,0.01,-0.4718876173972889,6.920325983937378
2,1500,0.36675313509856444,0.24524984771456798,0.9460187028695696,0.4165791101703458,0.9289383976264471,0.3072120052701,0.01,0.01,-0.4577795267780636,6.521808383458118
3,2000,0.3020284939579144,0.17813227675409263,0.9601528508505438,0.3903488376548381,0.9368082181752739,0.27318936475586464,0.001,0.01,-0.4159196345052922,6.171976552778901
4,2500,0.30484580734261146,0.17979503974898783,0.9589129032960414,0.3867946169597519,0.938621059932289,0.26535212589819956,0.001,0.01,-0.4013925686532446,6.1272999160460975
5,3000,0.30460194549649705,0.1786807193120498,0.9589039319785831,0.37223740129524235,0.9429911626874833,0.24645939078082627,0.001,0.01,-0.38780908101542316,5.918048050935744
