,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,500,0.2143421921722309,0.07818726725230653,0.9875632591232661,0.6609390885022651,0.8839900113374012,0.818894021159003,0.01,0.01,-0.6519714957611576,23.650194662855604
1,1000,0.25199509545988497,0.12242827211433857,0.9810694323642795,0.5641012581161369,0.9146391183097299,0.6025473880557253,0.01,0.01,-0.5736409227369509,22.51456180551326
2,1500,0.26027973617637035,0.12696086037075824,0.980805600287034,0.5172307436938983,0.9252521067714781,0.5276321768903183,0.01,0.01,-0.5228517027405785,21.671953059722355
3,2000,0.2682606590606744,0.1324216040531788,0.9797875358682826,0.4910016087996002,0.9309129727808957,0.4876731235093495,0.01,0.01,-0.47864152152443806,22.122817967995303
4,2500,0.2663506411441094,0.1313212906093186,0.980379864742696,0.44457066903424025,0.940991385755797,0.41653138629289943,0.01,0.01,-0.4574855693465044,20.45589680979614
5,3000,0.14591668761507662,0.04809117337289333,0.9927567063970019,0.4126666733715562,0.9450658087321399,0.3877707540967878,0.001,0.01,-0.4413768830126431,20.56978587138069
