,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,500,0.27126080322140056,0.14410354640346157,0.9781813947516791,0.6596619200031333,0.8926242644485024,0.7142175550798475,0.01,0.01,-0.6536179516159435,23.304653067670635
1,1000,0.30521760532101533,0.17813056342645012,0.9735603530045375,0.5467651720312906,0.9222740022105218,0.5170001567134177,0.01,0.01,-0.5939463512077223,19.153060213266016
2,1500,0.31715772204180176,0.19074297330690043,0.9709068329051285,0.5221032670579553,0.9274590254898605,0.4825115953025828,0.01,0.01,-0.5367419800877201,20.844912807792614
3,2000,0.32342959179272945,0.19780597186587304,0.9703082529291509,0.4990718476217501,0.9319860084081107,0.45240003746174945,0.01,0.01,-0.5139686019502623,18.48156630726235
4,2500,0.326621076978913,0.2046578293549763,0.9697951958817164,0.48962499542328436,0.9323993488265279,0.4496506734500271,0.01,0.01,-0.4911260508859092,17.867019373206496
5,3000,0.3285456000044967,0.20658769544156522,0.9691493705765447,0.46723405855658307,0.9372698696804967,0.41725404791428156,0.01,0.01,-0.48320301737056964,17.25507720255376
