,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
1,4096,1,7,8,0.36096278992929876,0.29742347083534876,0.9358828173529053,0.9103116569538912,1.475971905910646,0.6851617477858174,0.0999999999999999,0.0008199999999999999,-0.942309426628691
0,4096,1,6,8,0.5137615957457301,0.5030318443675456,0.892858290433038,0.9315232922244328,1.5232661506534382,0.6750196375040418,0.05499999999999996,0.00055,-0.9529015822433939
2,4096,1,8,8,0.23969358966251925,0.12179233227253639,0.9741410022071507,0.9354483258753079,1.5471188650906404,0.6699722876381959,0.0999999999999999,0.0010000000000000002,-0.9764854753271764
3,4096,1,9,8,0.32549104838057213,0.3165432908086764,0.9328318701430962,1.0244787349707962,1.8297013934276272,0.6097596188246627,0.0999999999999999,0.0010000000000000002,-1.0645754924365662
4,4096,1,10,8,0.4765153304794761,0.7031215525868498,0.8507513203817314,1.1455535108742225,2.2502465332391077,0.5201238344221765,0.0999999999999999,0.0010000000000000002,-1.1694623818123264
5,4096,1,11,8,0.6207226199542715,1.1095816348721288,0.7644269683879932,1.246882064411817,2.6378808230354145,0.4370025911190947,0.0999999999999999,0.0010000000000000002,-1.2614450286835546
6,4096,1,12,8,0.757561503390809,1.4871663980727987,0.6840170529865502,1.3042558584102346,2.8600082039440053,0.38975107704657325,0.0999999999999999,0.00091,-1.319983080876047
7,4096,1,13,8,0.7815541803919915,1.5981145369661336,0.6606793639957386,1.333367173899616,3.0007072369495953,0.3596139525695944,0.0999999999999999,0.0010000000000000002,-1.3455738630700185
8,4096,1,14,8,0.8148429354456992,1.7012736308094678,0.6387657943601843,1.354088735247338,3.078294108302994,0.3430812331250895,0.0999999999999999,0.0010000000000000002,-1.3611331572597274
