,fpsize,minPath,maxPath,nBitsPerHash,MAE_train,MSE_train,r2_train,MAE,MSE,r2,alpha_opt,gamma_opt,best_score
62,8192,1,8,10,0.5369245319187901,0.5206406332480744,0.8906256582094005,0.8868338970994524,1.4249753272754815,0.6999893884288555,0.09999999999999998,0.00010000000000000002,-0.9031158577012766
68,8192,3,8,10,0.5346594200076337,0.5174570267162749,0.8912951054337921,0.8875082663108405,1.427922062025897,0.6993818893698529,0.09999999999999998,0.00010000000000000002,-0.9033297877392961
54,8192,3,7,6,0.6338579085856538,0.7498607408552279,0.8431552921383607,0.887805508424129,1.4306223413232002,0.6989973753874573,0.08199999999999999,0.00010000000000000002,-0.9093995458454819
71,8192,4,8,10,0.5334933500706008,0.5161392061264028,0.8915717062191197,0.8879590682978599,1.4313329699500237,0.6986603789561375,0.09999999999999998,0.00010000000000000002,-0.9046530949359862
57,8192,4,7,6,0.6066358050104291,0.7002329724830635,0.853562039660573,0.8879654951096096,1.4370944832231898,0.6976390870350202,0.07299999999999998,0.00010000000000000002,-0.911197781465997
75,8192,2,9,6,0.5083917451673818,0.4695300619646806,0.9013625455982321,0.8977260224554737,1.4572884352836186,0.6932059161991614,0.09999999999999998,0.00010000000000000002,-0.9126098608990446
72,8192,1,9,6,0.5089996003357795,0.4703068089926263,0.9011988272603573,0.8979411917386979,1.45753862884823,0.6931453053023758,0.09999999999999998,0.00010000000000000002,-0.9125916350262147
78,8192,3,9,6,0.507880276664597,0.46941069052166745,0.9013881436403215,0.8980741753386609,1.460104073042277,0.6925908752719359,0.09999999999999998,0.00010000000000000002,-0.913171218127934
81,8192,4,9,6,0.5076937064902753,0.47035874203892014,0.9011892577768645,0.8990974378514739,1.4646294911471545,0.6916543486108075,0.09999999999999998,0.00010000000000000002,-0.9150601885019899
0,4096,1,7,6,0.287108625799124,0.15997195250515608,0.9663910161811072,0.9034300021526104,1.4781130982669834,0.6888470101992528,0.09999999999999998,0.0010000000000000002,-0.9239798772021368
3,4096,2,7,6,0.2862233154800303,0.15934258421532657,0.9665234337115894,0.9039641819928571,1.4794009942438144,0.688578671201589,0.09999999999999998,0.0010000000000000002,-0.9241890110968027
