,Train_sizes,Train_MAE,Train_R2,Train_MSE,Test_MAE,Test_R2,Test_MSE,opt_alpha,opt_gamma,best_score,aavre%
0,353,5.8985232334958635,59.97891565931035,0.8938460279966529,6.123461222250875,0.858552078133288,119.42910534474821,9.999999999999999e-05,9.999999999999999e-05,-6.83032289759128,11.32531546183034
1,706,5.71695488422878,61.8873565895967,0.9279395832573584,5.443108923950118,0.9384585073685423,51.961494446565695,9.999999999999999e-05,9.999999999999999e-05,-6.66470891187314,10.878638766565963
2,1059,4.469005824800439,39.99677348123762,0.9659219051807705,4.743809207323519,0.9487627743600556,43.26126490774292,9.999999999999999e-05,0.001,-5.912867312858435,9.486718984635106
3,1412,4.449256301150674,39.3552110227331,0.968166249590933,4.698139537908752,0.9492912868232769,42.81502455431065,9.999999999999999e-05,0.001,-5.554378930190801,9.432514405455276
4,1765,4.361171392799094,38.40090498403001,0.9654407369989824,4.6960459918338575,0.9501367940439982,42.10113516236589,9.999999999999999e-05,0.001,-5.277330998294566,9.37653961269035
5,2118,4.3515801197026605,38.51104534264666,0.9641010098153333,4.831931267469185,0.9390388841509942,51.471463352602946,9.999999999999999e-05,0.001,-5.205700169642085,9.465544890855046
