P_1078,-1005.96355214
P_1079,-1262.05270982
P_108,-944.614233138
P_1080,-1123.69637734
P_1081,-1005.98987489
P_1082,-1197.750071
P_1083,-1195.50252424
P_1084,-1518.50936995
P_1085,-1349.19256074
P_1086,-1198.73335933
P_1087,-1183.62086372
P_1088,-1543.9816352
P_1089,-3655.4998527
P_109,-1023.24543801
P_1090,-1137.3209105
P_1091,-1197.73632045
P_1092,-1276.36000365
P_1093,-1233.60906393
P_1094,-1009.18029646
P_1095,-1211.97091452
P_1096,-1103.33339044
P_1097,-1919.62567731
P_1098,-2208.55210224
P_1099,-1576.86106677
P_11,-1384.25051634
P_110,-1100.6832917
P_1100,-581.515736302
P_1101,-658.940782155
P_1102,-698.270278761
P_1103,-1060.16498976
P_1104,-778.111678315
P_1105,-778.105308013
P_1106,-896.066507355
P_1107,-853.319779006
P_1108,-838.021649977
P_1109,-1198.3826325
P_111,-983.93292584
P_1110,-3309.90881441
P_1111,-778.107831317
P_1112,-1237.69457744
P_1113,-877.35040904
P_1114,-856.744194983
P_1115,-1009.18195978
P_1116,-1277.02109089
P_1117,-986.136306538
P_1118,-1024.24803842
P_1119,-984.935410699
P_112,-1175.6868361
P_1120,-1445.73273214
P_1121,-1253.31938265
P_1122,-1077.1492776
P_1123,-1270.13987769
P_1124,-1346.81222946
P_1125,-1509.3898642
P_1126,-1371.0421343
P_1127,-1213.77729503
P_1128,-1480.94103147
P_1129,-1430.9670517
P_113,-1136.37072147
P_1130,-1791.32075521
P_1131,-3902.83816628
P_1132,-1765.84184717
P_1133,-1596.50448165
P_1134,-1256.51772933
P_1135,-1459.32249615
P_1136,-1350.66703612
P_1137,-907.48996996
P_1138,-1025.44162073
P_1139,-1177.88017148
P_114,-1424.4590802
P_1140,-1138.57199357
P_1141,-1142.20431672
P_1142,-1025.44517362
P_1143,-1102.88173602
P_1144,-986.133714671
P_1145,-1384.31872245
P_1146,-1292.66863191
P_1147,-1426.67733249
P_1148,-1139.79529974
P_1149,-1323.1758745
P_115,-1382.11841935
P_1150,-1085.36633232
P_1151,-1445.73807234
P_1152,-1100.65610222
P_1153,-1306.88426944
P_1154,-1460.550438
P_1155,-754.844616871
P_1156,-1032.87642612
P_1157,-1032.87491081
P_1158,-957.671293607
P_1159,-1255.38852051
P_116,-1307.25934941
P_1160,-1017.58203696
P_1161,-1377.94470293
P_1162,-918.348043405
P_1163,-957.674094419
P_1164,-1355.85725885
P_1165,-1017.57481848
P_1166,-3489.45465015
P_1167,-1069.77307145
P_1168,-1089.24163507
P_1169,-762.483464768
P_117,-1457.10307153
P_1170,-1037.70849448
P_1171,-997.189793035
P_1172,-1905.18316687
P_1173,-1340.03290038
P_1174,-3608.8201767
P_1175,-1813.95694844
P_1176,-1378.69915418
P_1177,-1236.88604242
P_1178,-1359.09269928
P_1179,-1337.16373051
P_118,-1172.4792665
P_1180,-1508.44601577
P_1181,-1393.22808051
P_1182,-1163.49956643
P_1183,-1200.81347349
P_1184,-922.332469088
P_1185,-851.909468615
P_1186,-986.114433368
P_1187,-1303.18297467
P_1188,-1342.50370754
P_1189,-1188.85967228
P_119,-982.721764488
P_1190,-1264.06967053
P_1191,-1267.4592969
P_1192,-1713.33135916
P_1193,-1663.26136169
P_1194,-1149.53478887
P_1195,-1016.76562616
P_1196,-1094.19462589
P_1197,-1880.13698558
P_1198,-1134.73463781
P_1199,-1208.5213948
P_12,-1025.22372954
P_120,-1326.9298234
P_1200,-1150.75564373
P_1201,-1448.4731116
P_1202,-1378.64643923
P_1203,-1225.95781939
P_1204,-1225.96058961
P_1205,-1150.75339329
P_1206,-1190.06933517
P_1207,-1588.8678603
P_1208,-1131.28860841
P_1209,-1056.08635611
P_121,-1057.7172885
P_1210,-1095.40282987
P_1211,-1149.51350139
P_1212,-887.806898369
P_1213,-887.802494855
P_1214,-887.804507556
P_1215,-963.010211266
P_1216,-1308.08871292
P_1217,-3419.58857097
P_1218,-1185.52006308
P_1219,-1002.13803275
P_122,-790.749568494
P_1220,-887.797747207
P_1221,-1347.40382152
P_1222,-1079.55956904
P_1223,-1450.38825078
P_1224,-1004.51805908
P_1225,-886.591668859
P_1226,-502.879642638
P_1227,-581.514049609
P_1228,-735.352740087
P_1229,-848.708149239
P_123,-987.360294274
P_1230,-1080.43160418
P_1231,-3191.9451844
P_1232,-773.004593841
P_1233,-1133.36552226
P_1234,-713.090584143
P_1235,-829.855621582
P_1236,-827.444336522
P_1237,-1172.6889979
P_1238,-1018.17570934
P_1239,-904.843243443
P_124,-1025.47463481
P_1240,-826.418795721
P_1241,-865.533039396
P_1242,-980.059533872
P_1243,-542.194834165
P_1244,-581.516056801
P_1245,-620.83607546
P_1246,-660.150676112
P_1247,-774.492907597
P_1248,-656.723870188
P_1249,-581.521035979
P_125,-948.038420839
P_1250,-1001.79426916
P_1251,-3113.30710558
P_1252,-658.910996915
P_1253,-733.955455364
P_1254,-848.489717831
P_1255,-1077.52152828
P_1256,-694.850451961
P_1257,-1041.11630629
P_1258,-1246.04980892
P_1259,-651.109842644
P_126,-1100.47123507
P_1260,-1210.38247041
P_1261,-1205.00786823
P_1262,-1327.56224157
P_1263,-1020.62459466
P_1264,-1212.3775952
P_1265,-1135.1809696
P_1266,-1025.24320728
P_1267,-943.177648685
P_1268,-1025.24006625
P_1269,-946.61255836
P_127,-1363.69881285
P_1270,-1021.61776665
P_1271,-946.608586458
P_1272,-1025.23125051
P_1273,-1286.59658721
P_1274,-1060.94360036
P_1275,-1100.25672357
P_1276,-1454.1308106
P_1277,-1559.86361598
P_1278,-1231.83272451
P_1279,-1136.15628953
P_128,-1471.29712992
P_1280,-1367.45870375
P_1281,-1254.11187313
P_1282,-1252.70006618
P_1283,-1060.93436896
P_1284,-982.305211208
P_1285,-636.888767533
P_1286,-946.625268545
P_1287,-1057.92357731
P_1288,-903.851221717
P_1289,-1057.51538273
P_129,-1215.23428729
P_1290,-1248.49263803
P_1291,-1019.60581897
P_1292,-864.724347894
P_1293,-1017.2218012
P_1294,-768.444668691
P_1295,-922.110316582
P_1296,-1171.27799264
P_1297,-1148.82124392
P_1298,-999.531830529
P_1299,-1664.9364082
P_13,-772.042131649
P_130,-1136.60875304
P_1300,-1153.22120942
P_1301,-1088.27325294
P_1302,-979.118374225
P_1303,-917.710266314
P_1304,-1172.87270309
P_1305,-864.512871841
P_1306,-636.886261109
P_1307,-940.919391639
P_1308,-1132.68635799
P_1309,-1196.78121947
P_131,-1047.24552762
P_1310,-1056.52800191
P_1311,-1617.07312234
P_1312,-1170.85990881
P_1313,-1280.03097048
P_1314,-1266.31734604
P_1315,-1749.32923658
P_1316,-1764.80404757
P_1317,-1553.59946348
P_1318,-1174.48689348
P_1319,-1174.48725295
P_132,-1368.30502826
P_1320,-910.907627842
P_1321,-1253.76398135
P_1322,-3404.58589013
P_1323,-832.281354582
P_1324,-1124.22083147
P_1325,-1022.01019602
P_1326,-982.720538569
P_1327,-1077.41470176
P_1328,-1086.93455855
P_1329,-3325.95033401
P_133,-1040.26736001
P_1330,-869.36996207
P_1331,-1022.04132091
P_1332,-871.585626766
P_1333,-907.470315591
P_1334,-753.636716802
P_1335,-792.948469734
P_1336,-1024.03196598
P_1337,-1089.25645165
P_1338,-1164.45445482
P_1339,-851.909662745
P_134,-830.082192078
P_1340,-778.10093426
P_1341,-833.949830985
P_1342,-430.267435589
P_1343,-503.647431873
P_1344,-1326.68134377
P_1345,-1476.29874608
P_1346,-1349.53691735
P_1347,-1631.23248806
P_1348,-714.300568829
P_1349,-3323.51847984
P_135,-1287.61101138
P_1350,-752.399385582
P_1351,-753.614142982
P_1352,-792.93137381
P_1353,-984.691372449
P_1354,-871.570854013
P_1355,-909.671785857
P_1356,-832.25613582
P_1357,-1619.62758384
P_1358,-1099.21635127
P_1359,-1060.10550461
P_136,-370.418728822
P_1360,-1226.23289647
P_1361,-719.125692884
P_1362,-832.245486606
P_1363,-796.563577094
P_1364,-1063.32252467
P_1365,-868.391972554
P_1366,-907.404395661
P_1367,-984.164623789
P_1368,-1215.21550745
P_1369,-870.791445535
P_137,-1406.96591067
P_1370,-1228.14766756
P_1371,-1618.92096117
P_1372,-2412.58007047
P_1373,-2549.29576683
P_1374,-1341.47858386
P_1375,-1210.92020106
P_1376,-1103.30164853
P_1377,-1039.46019458
P_1378,-805.11128169
P_1379,-3853.61991157
P_138,-481.789499231
P_1381,-988.748240558
P_1382,-3520.53899597
P_1383,-1262.43555807
P_1384,-1063.94816468
P_1385,-1113.01050879
P_1386,-1461.36553336
P_1387,-1177.31438961
P_1388,-1041.67063014
P_1389,-1180.50634187
P_139,-699.255231869
P_1390,-1028.06954425
P_1391,-1409.02899893
P_1392,-3520.53927455
P_1393,-1292.66643879
P_1394,-1179.31420059
P_1395,-1177.31194624
P_1396,-1024.81974684
P_1397,-1501.27400874
P_1399,-1194.34389497
P_14,-918.345229601
P_140,-1482.16347149
P_1400,-1517.32282885
P_1401,-1080.00997223
P_1402,-909.100354521
P_1403,-697.997160351
P_1404,-697.994805228
P_1405,-657.428326551
P_1406,-811.121806846
P_1407,-847.18757354
P_1408,-1136.78959008
P_1409,-1737.22713713
P_141,-1332.94926204
P_1410,-1789.51537268
P_1411,-1783.72918885
P_1412,-1845.29673217
P_1413,-1538.9968186
P_1414,-1670.32444436
P_1415,-1809.36302568
P_1416,-1873.69589761
P_1417,-1696.2399931
P_1418,-1689.19043316
P_1419,-2012.18809187
P_142,-1256.53243371
P_1420,-1634.45497712
P_1421,-1633.42694396
P_1422,-2497.27736051
P_1423,-4301.87387833
P_1424,-1542.34416921
P_1425,-1153.83631016
P_1426,-995.306673593
P_1427,-1731.74955242
P_1428,-1653.08023847
P_1429,-1810.39534072
P_143,-1100.4562385
P_1430,-1889.01421965
P_1431,-1461.34915387
P_1432,-1040.717345
P_1433,-1539.98303176
P_1434,-1617.40396639
P_1435,-1656.732978
P_1436,-1579.29473057
P_1437,-1656.70267917
P_1438,-2091.25490897
P_1439,-2016.81991424
P_144,-1217.21906789
P_1440,-1886.12603308
P_1441,-1615.74694602
P_1442,-1195.10876522
P_1443,-1964.78521278
P_1444,-1773.04575998
P_1445,-1689.53194743
P_1446,-1803.08997457
P_1447,-1264.07161506
P_1448,-1573.58805476
P_1449,-1303.1860288
P_145,-1332.94837341
P_1450,-1673.30660876
P_1451,-977.453632777
P_1452,-1134.72532629
P_1453,-1442.22792719
P_1454,-1921.50915103
P_1455,-2777.99944513
P_1456,-1826.81137389
P_1457,-2010.66619876
P_1458,-1845.32087717
P_1459,-1066.67472845
P_146,-1254.31163885
P_1460,-812.823983612
P_1461,-930.783977161
P_1462,-930.781725795
P_1463,-970.108041296
P_1464,-929.539618156
P_1465,-1008.20604665
P_1466,-891.464883692
P_1467,-1083.22525896
P_1468,-1044.10473785
P_1469,-1429.70411297
P_147,-793.188361567
P_1470,-3541.21565284
P_1471,-1007.17648335
P_1472,-1085.83412219
P_1473,-1007.18965589
P_1474,-656.760706265
P_1475,-696.074258215
P_1476,-774.711039515
P_1477,-774.712243827
P_1478,-852.139084916
P_1479,-891.461833219
P_148,-1176.63196752
P_1480,-814.014246353
P_1481,-963.276255498
P_1482,-1002.36320715
P_1483,-3345.82005481
P_1484,-1234.30911362
P_1485,-1041.88569934
P_1486,-1117.13685873
P_1487,-1146.11725043
P_1488,-1247.32547266
P_1489,-1727.30826289
P_149,-1251.85098145
P_1490,-1002.60185446
P_1491,-849.916159909
P_1492,-892.655133941
P_1493,-936.801801012
P_1494,-501.639764925
P_1495,-658.917183807
P_1496,-772.034944642
P_1497,-736.354317453
P_1498,-658.920365533
P_1499,-732.722199287
P_15,-1016.7543345
P_150,-1067.48157536
P_1500,-1142.86852706
P_1501,-926.102289333
P_1502,-735.125971987
P_1503,-1157.8408987
P_1504,-1270.96611404
P_1505,-889.994435538
P_1506,-1117.64394613
P_1507,-3282.95368591
P_1508,-955.395655688
P_1509,-1035.13175734
P_151,-938.822951732
P_1510,-886.565593335
P_1511,-871.268990536
P_1512,-1096.42672977
P_1513,-619.596887813
P_1514,-850.681245668
P_1515,-698.235567053
P_1516,-775.670482338
P_1517,-1073.4032326
P_1518,-581.305671199
P_1519,-641.216531686
P_152,-931.838860634
P_1520,-1001.58267336
P_1521,-769.874886638
P_1522,-694.641290086
P_1523,-656.511743809
P_1524,-993.556637506
P_1525,-656.512260259
P_1526,-617.201531988
P_1527,-656.512989498
P_1528,-581.304539678
P_1529,-773.063372346
P_153,-1162.07852212
P_1530,-730.517058723
P_1531,-810.17301393
P_1532,-755.745571697
P_1533,-695.834798423
P_1534,-711.867700156
P_1535,-993.556613359
P_1536,-641.216510227
P_1537,-771.041064228
P_1538,-695.833742211
P_1539,-885.562359945
P_154,-839.589284307
P_1540,-1000.08537342
P_1541,-810.173684156
P_1542,-788.091439168
P_1543,-1039.22027416
P_1544,-812.557916015
P_1545,-812.557892199
P_1546,-1149.60332341
P_1547,-773.237107414
P_1548,-891.193350819
P_1549,-1133.30930564
P_155,-878.911734379
P_1550,-811.360884238
P_1551,-1001.12692081
P_1552,-1055.28736379
P_1553,-657.502792503
P_1554,-733.921322802
P_1555,-698.028820726
P_1556,-966.21775026
P_1557,-832.011092008
P_1558,-812.55370176
P_1559,-927.083293591
P_156,-954.117746932
P_1560,-1108.76196349
P_1561,-925.901941598
P_1562,-1285.92819017
P_1563,-810.327068329
P_1564,-1133.3101971
P_1565,-828.604583348
P_1566,-1175.47057432
P_1567,-891.192613637
P_1568,-812.767620691
P_1569,-1271.93400411
P_157,-996.86850723
P_1570,-1271.93106085
P_1571,-773.232640027
P_1572,-889.962776936
P_1573,-850.679370281
P_1574,-620.793982624
P_1575,-773.243169424
P_1576,-848.44948173
P_1577,-1070.96609454
P_1578,-1144.65322075
P_1579,-833.155206218
P_158,-1070.66581849
P_1580,-1193.52182387
P_1581,-3305.03405072
P_1582,-2147.77813489
P_1583,-962.776610939
P_1584,-1054.67079824
P_1585,-885.357462502
P_1586,-1208.34116325
P_1587,-1209.55600823
P_1588,-848.443946622
P_1589,-932.388229107
P_159,-878.912553161
P_1590,-1070.96453943
P_1591,-1054.67112897
P_1592,-1211.36280697
P_1593,-903.615303973
P_1594,-864.497724254
P_1595,-811.333170643
P_1596,-812.551081201
P_1597,-927.07995564
P_1598,-1361.18084434
P_1599,-1300.77142592
P_16,-598.536442973
P_160,-1733.79314978
P_1600,-1796.42527796
P_1601,-1552.94008755
P_1602,-1545.57028752
P_1603,-1321.8530072
P_1604,-1455.85675034
P_1605,-1531.01969752
P_1606,-1933.49678177
P_1607,-2043.73154552
P_1608,-1474.50981748
P_1609,-1399.30042104
P_161,-931.837763567
P_1610,-1435.21072251
P_1611,-1550.92736687
P_1612,-1896.00471839
P_1613,-1475.73614239
P_1614,-1208.52409705
P_1615,-1247.84988274
P_1616,-1287.1681759
P_1617,-1323.05359553
P_1618,-1609.74577588
P_1619,-1619.25914924
P_162,-954.116878046
P_1620,-1323.04648061
P_1621,-1475.71800298
P_1622,-1287.16920737
P_1623,-1323.0535092
P_1624,-1362.18632476
P_1625,-1685.97210338
P_1626,-1685.96173974
P_1627,-1839.63332037
P_1628,-1339.08923485
P_1629,-1339.09895145
P_163,-1251.85205881
P_1630,-1511.18927372
P_1631,-1378.22136005
P_1632,-1323.80097983
P_1633,-1684.15733762
P_1634,-2021.19509695
P_1635,-1561.59754704
P_1636,-1561.59791894
P_1637,-1475.73214684
P_1638,-1357.77372615
P_1639,-1318.45735749
P_164,-971.163383685
P_1640,-1395.8393876
P_1641,-1856.67759211
P_1642,-1998.97988516
P_1643,-1549.53107182
P_1644,-1959.68066194
P_1645,-1432.96385745
P_1646,-1475.74097058
P_1647,-1593.69911358
P_1648,-1554.37981807
P_1649,-1550.94257892
P_165,-978.14761179
P_1650,-1535.63138775
P_1651,-1895.99663439
P_1652,-1757.16360581
P_1653,-1491.96419723
P_1654,-1357.75640704
P_1655,-2105.57843067
P_1656,-1607.32368341
P_1657,-2052.6293493
P_1658,-1688.89677557
P_1659,-1668.88619914
P_166,-993.437706288
P_1660,-2268.86151128
P_1661,-2171.5735511
P_1662,-896.238380151
P_1663,-1316.51402512
P_1664,-1355.83573255
P_1665,-995.470251565
P_1666,-1010.76977501
P_1667,-1049.90245724
P_1668,-1014.18514133
P_1669,-1245.2732241
P_167,-918.235434062
P_1670,-1359.79442378
P_1671,-1451.70310725
P_1672,-1011.95571442
P_1673,-1334.93542085
P_1674,-1488.60484221
P_1675,-1087.99661067
P_1676,-1315.86649977
P_1677,-1547.59355132
P_1678,-3659.10741988
P_1679,-1315.8878693
P_168,-978.142358673
P_1680,-1202.52455584
P_1681,-4118.70676084
P_1682,-1662.12468663
P_1683,-4004.71176829
P_1684,-1506.17570395
P_1685,-764.803593381
P_1686,-840.037723815
P_1687,-859.484854874
P_1688,-859.263349935
P_1689,-780.827902652
P_169,-1513.67812794
P_1690,-765.806422449
P_1691,-781.850134912
P_1692,-1043.06461906
P_1693,-919.477914295
P_1694,-730.092727087
P_1695,-843.213451074
P_1696,-690.777735488
P_1697,-879.33172272
P_1698,-899.805952468
P_1699,-672.548422428
P_17,-977.900144374
P_170,-1038.05631407
P_1700,-633.220694821
P_1701,-1241.44159119
P_1702,-780.813448458
P_1703,-612.136221204
P_1704,-1193.97795185
P_1705,-535.928790439
P_1706,-519.890728386
P_1707,-825.213317089
P_1708,-769.874439363
P_1709,-825.211887176
P_171,-1299.1878039
P_1710,-978.876356965
P_1711,-864.542008892
P_1712,-939.741926711
P_1713,-982.496224966
P_1714,-917.459777508
P_1715,-924.454811664
P_1716,-1053.09171162
P_1717,-977.880909603
P_1718,-939.746938105
P_1719,-1023.68715826
P_172,-1299.18706234
P_1720,-1053.09781117
P_1721,-1280.9982499
P_1722,-1235.94994486
P_1723,-1284.81298372
P_1724,-836.048270466
P_1725,-836.044303356
P_1726,-864.53345079
P_1727,-978.868924283
P_1728,-940.74403269
P_1729,-902.624987619
P_173,-1800.399734
P_1730,-1213.58385218
P_1731,-864.540993866
P_1732,-1166.47185718
P_1733,-1205.795382
P_1734,-750.010529968
P_1735,-1626.03012538
P_1736,-1170.281923
P_1737,-1265.70293363
P_1738,-809.922315021
P_1739,-1626.05221832
P_174,-1176.63579315
P_1740,-1170.28493973
P_1741,-1205.78077745
P_1742,-750.008471022
P_1743,-1503.47867152
P_1744,-1047.73214214
P_1745,-1626.04863466
P_1746,-1170.2848985
P_1747,-825.216038753
P_1748,-726.721969037
P_1749,-1014.00885048
P_175,-1058.67751072
P_1750,-1205.76663104
P_1751,-1397.52241521
P_1752,-1488.23472433
P_1753,-1373.87321131
P_1754,-1527.55150699
P_1755,-1642.08209674
P_1756,-1987.15207325
P_1757,-1491.86516985
P_1758,-1527.75545382
P_1759,-1853.76034083
P_176,-1293.3796115
P_1760,-1564.65569591
P_1761,-1488.23700626
P_1762,-1104.72591749
P_1763,-1222.66528062
P_1764,-1222.67322758
P_1765,-1477.5672488
P_1766,-1605.99049261
P_1767,-1901.60790662
P_1768,-1391.93978229
P_1769,-1645.53796746
P_177,-1268.87687143
P_1770,-1378.34085844
P_1771,-915.083667392
P_1772,-1318.90197129
P_1773,-1028.1637065
P_1774,-1106.80472335
P_1775,-1215.94893331
P_1776,-1146.10267176
P_1777,-1303.39287078
P_1778,-1146.12224985
P_1779,-1748.01923369
P_178,-1329.27660149
P_1780,-1413.32815167
P_1781,-1028.16083854
P_1782,-1028.16646668
P_1783,-1176.6381552
P_1784,-1513.68283905
P_1785,-1077.38392898
P_1786,-1251.85453157
P_1787,-931.842278755
P_1788,-1427.49300087
P_1789,-1147.32244868
P_179,-1636.23303195
P_1790,-1069.64501311
P_1791,-1758.78940978
P_1792,-1800.40492046
P_1793,-839.592600772
P_1794,-993.254067093
P_1795,-579.283126866
P_1796,-1092.84401587
P_1797,-954.868894265
P_1798,-896.46602445
P_1799,-1414.46376095
P_18,-1017.22326059
P_180,-1527.07987086
P_1800,-1224.73953832
P_1801,-1337.88095873
P_1802,-1566.40598204
P_1803,-1491.69937619
P_1804,-1748.02615651
P_1805,-1618.7360857
P_1806,-2059.76392056
P_1807,-1334.68639935
P_1808,-1223.55619347
P_1809,-1146.12654587
P_181,-1067.46441972
P_1810,-1106.78280191
P_1811,-1106.79965766
P_1812,-1185.43715991
P_1813,-2020.43495996
P_1814,-2405.60946201
P_1815,-1758.9275751
P_1816,-1255.27053869
P_1817,-1330.48708866
P_1818,-971.155567924
P_1819,-1477.0573334
P_182,-1184.21452296
P_1820,-1879.04216533
P_1821,-1318.20723317
P_1822,-1303.38457043
P_1823,-1506.1355931
P_1824,-1070.88565841
P_1825,-1188.83593385
P_1826,-1147.28849014
P_1827,-918.229951817
P_1828,-878.907089775
P_1829,-1032.75637623
P_183,-1251.85292272
P_1830,-1146.116116
P_1831,-1126.25803767
P_1832,-864.1421265
P_1833,-1033.50268547
P_1834,-1048.80509245
P_1835,-1064.84473239
P_1836,-1089.12400883
P_1837,-869.081230194
P_1838,-740.441641208
P_1839,-1100.80708776
P_184,-938.826507436
P_1840,-1061.45128643
P_1841,-618.138879818
P_1842,-886.330987596
P_1843,-938.889197575
P_1844,-620.544554945
P_1845,-654.279948742
P_1846,-656.251702448
P_1847,-924.444979846
P_1848,-977.00208307
P_1849,-833.884392689
P_185,-978.148952739
P_1850,-616.888264035
P_1851,-885.078119914
P_1852,-937.638659855
P_1853,-794.519567329
P_1854,-1146.23946823
P_1855,-1031.67486404
P_1856,-1071.00488102
P_1857,-1262.76198187
P_1858,-1355.85949679
P_1859,-1506.24951054
P_186,-1038.05893063
P_1860,-1032.88051995
P_1861,-1010.59393351
P_1862,-1146.23617474
P_1863,-1071.00197922
P_1864,-1032.87563158
P_1865,-1106.87922269
P_1866,-1049.91958394
P_1867,-1089.24418846
P_1868,-1033.6207711
P_1869,-1238.47291125
P_187,-1673.84234803
P_1870,-1298.89413415
P_1871,-1351.87435161
P_1872,-954.452093108
P_1873,-1259.56598738
P_1874,-997.201544923
P_1875,-1443.9274567
P_1876,-1338.19489137
P_1877,-1675.00721425
P_1878,-1378.72395064
P_1879,-1317.13572868
P_188,-1928.40920778
P_1880,-1498.89358472
P_1881,-1727.76217267
P_1882,-2427.65217047
P_1883,-2466.77732464
P_1884,-2694.64632974
P_1885,-656.511701763
P_1886,-581.305761075
P_1887,-699.262227288
P_1888,-879.027465472
P_1889,-641.216510642
P_189,-817.213193452
P_1890,-634.231023369
P_1891,-581.305940657
P_1892,-659.944182265
P_1893,-656.512811968
P_1894,-634.230485066
P_1895,-769.87452656
P_1896,-979.494753854
P_1897,-694.640497949
P_1898,-617.20153935
P_1899,-943.190705352
P_19,-695.830785982
P_190,-969.651807779
P_1900,-695.643374669
P_1901,-693.414065599
P_1902,-1016.40135367
P_1903,-1492.53603586
P_1904,-730.517058303
P_1905,-711.679232462
P_1906,-620.629506562
P_1907,-884.404022292
P_1908,-869.088820879
P_1909,-927.156204633
P_191,-777.897324918
P_1910,-923.515757079
P_1911,-809.193942112
P_1912,-738.579420609
P_1913,-1000.94866282
P_1914,-1040.26848106
P_1915,-1079.58927639
P_1916,-847.315088935
P_1917,-1122.53329527
P_1918,-1000.08665725
P_1919,-879.027237123
P_192,-813.78730191
P_1920,-954.237284666
P_1921,-1076.7911427
P_1922,-656.51225342
P_1923,-731.718671509
P_1924,-825.213596241
P_1925,-1027.91965555
P_1926,-656.514601917
P_1927,-884.403543587
P_1928,-695.838431131
P_1929,-770.852224294
P_193,-1036.301625
P_1930,-732.466419141
P_1931,-769.836481189
P_1932,-1429.86608063
P_1933,-970.267284676
P_1934,-786.886086042
P_1935,-1221.4475981
P_1936,-1344.00538958
P_1937,-923.725995073
P_1938,-1041.68636312
P_1939,-998.913529935
P_194,-738.578921526
P_1940,-923.725839698
P_1941,-923.706932259
P_1942,-947.505867205
P_1943,-635.442409495
P_1944,-784.67925679
P_1945,-1016.40448784
P_1946,-720.386794565
P_1947,-555.599885915
P_1948,-733.464041421
P_1949,-560.428923793
P_195,-737.373458048
P_1950,-481.791283781
P_1951,-631.03005431
P_1952,-634.226021608
P_1953,-480.587446193
P_1954,-634.229993224
P_1955,-628.170104646
P_1956,-1927.64587846
P_1957,-1124.69959079
P_1958,-1124.69955327
P_1959,-801.718993015
P_196,-738.569805953
P_1960,-672.353428181
P_1961,-671.326122315
P_1962,-1246.29279111
P_1963,-1133.18074026
P_1964,-1515.47381257
P_1965,-1092.60287068
P_1966,-1206.95639253
P_1967,-1285.61911535
P_1968,-861.357082329
P_1969,-1018.62065489
P_197,-738.576112776
P_1970,-1131.75718995
P_1971,-1135.38534701
P_1972,-979.302398701
P_1973,-1541.90478945
P_1974,-1364.22547533
P_1975,-1167.88529817
P_1976,-1207.21376628
P_1977,-1032.24442523
P_1978,-1569.86917552
P_1979,-1247.21827382
P_198,-1070.08281633
P_1980,-1277.03795409
P_1981,-1117.85455132
P_1982,-1438.92330754
P_1983,-1135.36223834
P_1984,-1096.02938671
P_1985,-1210.60992406
P_1986,-1071.55733119
P_1987,-1021.25051814
P_1988,-1060.57540422
P_1989,-1099.89004048
P_199,-1188.03860482
P_1990,-1178.53363193
P_1991,-1520.15884341
P_1992,-1252.32911957
P_1993,-1120.48583183
P_1994,-1480.85154143
P_1995,-3592.36081518
P_1996,-1135.77801417
P_1997,-1440.89657977
P_1998,-1438.65773195
P_1999,-1358.29030265
P_2,-750.011003346
P_20,-832.276156465
P_200,-931.738279188
P_2000,-1060.56242794
P_2001,-1120.48600987
P_2002,-1480.84645374
P_2003,-3592.35037886
P_2004,-1335.80502951
